# q=  0.10000000E-02  0.00000000E+00  0.00000000E+00  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
      83     -0.26432319E-01     -0.26983677E-01     -0.27271270E-02     -0.54838419E-02
      84     -0.26443174E-01     -0.26983677E-01     -0.27408158E-02     -0.54838419E-02
      85     -0.26455348E-01     -0.26983677E-01     -0.27548621E-02     -0.54838419E-02
      86     -0.26466724E-01     -0.26983677E-01     -0.27690860E-02     -0.54838419E-02
      87     -0.26477561E-01     -0.26983677E-01     -0.27827272E-02     -0.54838419E-02
      88     -0.26488345E-01     -0.26983677E-01     -0.27961471E-02     -0.54838419E-02
      89     -0.26497725E-01     -0.26983677E-01     -0.28098038E-02     -0.54838419E-02
      90     -0.26506866E-01     -0.26983677E-01     -0.28236461E-02     -0.54838419E-02
      91     -0.26517345E-01     -0.26983677E-01     -0.28381002E-02     -0.54838419E-02
      92     -0.26525529E-01     -0.26983677E-01     -0.28511246E-02     -0.54838419E-02
      93     -0.26533092E-01     -0.26983677E-01     -0.28641051E-02     -0.54838419E-02
      94     -0.26540839E-01     -0.26983677E-01     -0.28772109E-02     -0.54838419E-02
      95     -0.26548120E-01     -0.26983677E-01     -0.28901650E-02     -0.54838419E-02
      96     -0.26555646E-01     -0.26983677E-01     -0.29035057E-02     -0.54838419E-02
      97     -0.26561554E-01     -0.26983677E-01     -0.29162951E-02     -0.54838419E-02
      98     -0.26568134E-01     -0.26983677E-01     -0.29296220E-02     -0.54838419E-02
      99     -0.26573917E-01     -0.26983677E-01     -0.29429067E-02     -0.54838419E-02
     100     -0.26580009E-01     -0.26983677E-01     -0.29554771E-02     -0.54838419E-02
     101     -0.26585587E-01     -0.26983677E-01     -0.29680126E-02     -0.54838419E-02
     102     -0.26591148E-01     -0.26983677E-01     -0.29814485E-02     -0.54838419E-02
     103     -0.26596983E-01     -0.26983677E-01     -0.29946788E-02     -0.54838419E-02
     104     -0.26601764E-01     -0.26983677E-01     -0.30066258E-02     -0.54838419E-02
     105     -0.26606834E-01     -0.26983677E-01     -0.30197378E-02     -0.54838419E-02
     106     -0.26611725E-01     -0.26983677E-01     -0.30318059E-02     -0.54838419E-02
     107     -0.26617341E-01     -0.26983677E-01     -0.30448155E-02     -0.54838419E-02
     108     -0.26621785E-01     -0.26983677E-01     -0.30574528E-02     -0.54838419E-02
     109     -0.26626355E-01     -0.26983677E-01     -0.30699830E-02     -0.54838419E-02
     110     -0.26630488E-01     -0.26983677E-01     -0.30816503E-02     -0.54838419E-02
     111     -0.26634430E-01     -0.26983677E-01     -0.30946155E-02     -0.54838419E-02
     112     -0.26638357E-01     -0.26983677E-01     -0.31073618E-02     -0.54838419E-02
     113     -0.26642671E-01     -0.26983677E-01     -0.31208589E-02     -0.54838419E-02
     114     -0.26646317E-01     -0.26983677E-01     -0.31336591E-02     -0.54838419E-02
     115     -0.26650146E-01     -0.26983677E-01     -0.31467635E-02     -0.54838419E-02
     116     -0.26653935E-01     -0.26983677E-01     -0.31599071E-02     -0.54838419E-02
     117     -0.26657421E-01     -0.26983677E-01     -0.31720663E-02     -0.54838419E-02
     118     -0.26660776E-01     -0.26983677E-01     -0.31843146E-02     -0.54838419E-02
     119     -0.26663924E-01     -0.26983677E-01     -0.31958745E-02     -0.54838419E-02
     120     -0.26667223E-01     -0.26983677E-01     -0.32095682E-02     -0.54838419E-02
     121     -0.26670565E-01     -0.26983677E-01     -0.32219677E-02     -0.54838419E-02
     122     -0.26673908E-01     -0.26983677E-01     -0.32341209E-02     -0.54838419E-02
     123     -0.26677045E-01     -0.26983677E-01     -0.32466212E-02     -0.54838419E-02
     124     -0.26679770E-01     -0.26983677E-01     -0.32586104E-02     -0.54838419E-02
     125     -0.26682409E-01     -0.26983677E-01     -0.32701018E-02     -0.54838419E-02
     126     -0.26685523E-01     -0.26983677E-01     -0.32828748E-02     -0.54838419E-02
     127     -0.26688304E-01     -0.26983677E-01     -0.32957556E-02     -0.54838419E-02
     128     -0.26690889E-01     -0.26983677E-01     -0.33086576E-02     -0.54838419E-02
     129     -0.26693282E-01     -0.26983677E-01     -0.33206327E-02     -0.54838419E-02
     130     -0.26697077E-01     -0.26983677E-01     -0.33338208E-02     -0.54838419E-02
     131     -0.26699498E-01     -0.26983677E-01     -0.33449748E-02     -0.54838419E-02
     132     -0.26701668E-01     -0.26983677E-01     -0.33570327E-02     -0.54838419E-02
     133     -0.26704090E-01     -0.26983677E-01     -0.33691846E-02     -0.54838419E-02
     134     -0.26706281E-01     -0.26983677E-01     -0.33804931E-02     -0.54838419E-02
     135     -0.26708423E-01     -0.26983677E-01     -0.33921925E-02     -0.54838419E-02
     136     -0.26710438E-01     -0.26983677E-01     -0.34033285E-02     -0.54838419E-02
     137     -0.26712981E-01     -0.26983677E-01     -0.34152049E-02     -0.54838419E-02
     138     -0.26715069E-01     -0.26983677E-01     -0.34275031E-02     -0.54838419E-02
     139     -0.26716912E-01     -0.26983677E-01     -0.34387560E-02     -0.54838419E-02
     140     -0.26719517E-01     -0.26983677E-01     -0.34513948E-02     -0.54838419E-02
     141     -0.26721317E-01     -0.26983677E-01     -0.34630858E-02     -0.54838419E-02
     142     -0.26723604E-01     -0.26983677E-01     -0.34748506E-02     -0.54838419E-02
     143     -0.26725552E-01     -0.26983677E-01     -0.34870393E-02     -0.54838419E-02
     144     -0.26727446E-01     -0.26983677E-01     -0.34989433E-02     -0.54838419E-02
     145     -0.26729342E-01     -0.26983677E-01     -0.35110777E-02     -0.54838419E-02
     146     -0.26731173E-01     -0.26983677E-01     -0.35237266E-02     -0.54838419E-02
     147     -0.26733045E-01     -0.26983677E-01     -0.35359223E-02     -0.54838419E-02
     148     -0.26734838E-01     -0.26983677E-01     -0.35478372E-02     -0.54838419E-02
     149     -0.26736632E-01     -0.26983677E-01     -0.35600404E-02     -0.54838419E-02
     150     -0.26738357E-01     -0.26983677E-01     -0.35718297E-02     -0.54838419E-02
     151     -0.26740199E-01     -0.26983677E-01     -0.35836533E-02     -0.54838419E-02
     152     -0.26741611E-01     -0.26983677E-01     -0.35950394E-02     -0.54838419E-02
     153     -0.26743211E-01     -0.26983677E-01     -0.36072727E-02     -0.54838419E-02
     154     -0.26744836E-01     -0.26983677E-01     -0.36196735E-02     -0.54838419E-02
     155     -0.26746189E-01     -0.26983677E-01     -0.36314001E-02     -0.54838419E-02
     156     -0.26747750E-01     -0.26983677E-01     -0.36439788E-02     -0.54838419E-02
     157     -0.26749135E-01     -0.26983677E-01     -0.36548761E-02     -0.54838419E-02
     158     -0.26750695E-01     -0.26983677E-01     -0.36669848E-02     -0.54838419E-02
     159     -0.26752317E-01     -0.26983677E-01     -0.36788510E-02     -0.54838419E-02
     160     -0.26753704E-01     -0.26983677E-01     -0.36906035E-02     -0.54838419E-02
     161     -0.26755058E-01     -0.26983677E-01     -0.37028652E-02     -0.54838419E-02
     162     -0.26756410E-01     -0.26983677E-01     -0.37152811E-02     -0.54838419E-02
     163     -0.26757647E-01     -0.26983677E-01     -0.37271291E-02     -0.54838419E-02

# q=  0.25000000E+00  0.41666667E+00  0.00000000E+00  (qpt 30)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.30601621E-02     -0.26983677E-01     -0.22374693E-03     -0.54780415E-02
       2     -0.57086047E-02     -0.26983677E-01     -0.43374321E-03     -0.54780415E-02
       3     -0.82472151E-02     -0.26983677E-01     -0.63615829E-03     -0.54780415E-02
       4     -0.10750676E-01     -0.26983677E-01     -0.83229879E-03     -0.54780415E-02
       5     -0.12570229E-01     -0.26983677E-01     -0.96675306E-03     -0.54780415E-02
       6     -0.14355130E-01     -0.26983677E-01     -0.10953121E-02     -0.54780415E-02
       7     -0.15818821E-01     -0.26983677E-01     -0.12154142E-02     -0.54780415E-02
       8     -0.17228524E-01     -0.26983677E-01     -0.13262299E-02     -0.54780415E-02
       9     -0.17728682E-01     -0.26983677E-01     -0.13646083E-02     -0.54780415E-02
      10     -0.18161543E-01     -0.26983677E-01     -0.13979580E-02     -0.54780415E-02
      11     -0.18594144E-01     -0.26983677E-01     -0.14278170E-02     -0.54780415E-02
      12     -0.18989420E-01     -0.26983677E-01     -0.14564870E-02     -0.54780415E-02
      13     -0.19409267E-01     -0.26983677E-01     -0.14877172E-02     -0.54780415E-02
      14     -0.19805378E-01     -0.26983677E-01     -0.15165694E-02     -0.54780415E-02
      15     -0.20184436E-01     -0.26983677E-01     -0.15407715E-02     -0.54780415E-02
      16     -0.20508944E-01     -0.26983677E-01     -0.15665988E-02     -0.54780415E-02
      17     -0.20838977E-01     -0.26983677E-01     -0.15906676E-02     -0.54780415E-02
      18     -0.21128148E-01     -0.26983677E-01     -0.16147947E-02     -0.54780415E-02
      19     -0.21465109E-01     -0.26983677E-01     -0.16449533E-02     -0.54780415E-02
      20     -0.21742262E-01     -0.26983677E-01     -0.16718880E-02     -0.54780415E-02
      21     -0.22004358E-01     -0.26983677E-01     -0.16972844E-02     -0.54780415E-02
      22     -0.22270423E-01     -0.26983677E-01     -0.17233388E-02     -0.54780415E-02
      23     -0.22495825E-01     -0.26983677E-01     -0.17493382E-02     -0.54780415E-02
      24     -0.22738651E-01     -0.26983677E-01     -0.17734689E-02     -0.54780415E-02
      25     -0.22940483E-01     -0.26983677E-01     -0.17963880E-02     -0.54780415E-02
      26     -0.23172809E-01     -0.26983677E-01     -0.18210015E-02     -0.54780415E-02
      27     -0.23350404E-01     -0.26983677E-01     -0.18450640E-02     -0.54780415E-02
      28     -0.23516597E-01     -0.26983677E-01     -0.18663010E-02     -0.54780415E-02
      29     -0.23687687E-01     -0.26983677E-01     -0.18891837E-02     -0.54780415E-02
      30     -0.23857537E-01     -0.26983677E-01     -0.19104169E-02     -0.54780415E-02
      31     -0.24020794E-01     -0.26983677E-01     -0.19332004E-02     -0.54780415E-02
      32     -0.24150520E-01     -0.26983677E-01     -0.19553166E-02     -0.54780415E-02
      33     -0.24272887E-01     -0.26983677E-01     -0.19783415E-02     -0.54780415E-02
      34     -0.24389829E-01     -0.26983677E-01     -0.19976513E-02     -0.54780415E-02
      35     -0.24517170E-01     -0.26983677E-01     -0.20189284E-02     -0.54780415E-02
      36     -0.24647090E-01     -0.26983677E-01     -0.20405951E-02     -0.54780415E-02
      37     -0.24739341E-01     -0.26983677E-01     -0.20585303E-02     -0.54780415E-02
      38     -0.24821809E-01     -0.26983677E-01     -0.20749056E-02     -0.54780415E-02
      39     -0.24911327E-01     -0.26983677E-01     -0.20906641E-02     -0.54780415E-02
      40     -0.24994661E-01     -0.26983677E-01     -0.21074404E-02     -0.54780415E-02
      41     -0.25062566E-01     -0.26983677E-01     -0.21234670E-02     -0.54780415E-02
      42     -0.25131225E-01     -0.26983677E-01     -0.21379059E-02     -0.54780415E-02
      43     -0.25198390E-01     -0.26983677E-01     -0.21537924E-02     -0.54780415E-02
      44     -0.25265322E-01     -0.26983677E-01     -0.21685574E-02     -0.54780415E-02
      45     -0.25324919E-01     -0.26983677E-01     -0.21828221E-02     -0.54780415E-02
      46     -0.25373866E-01     -0.26983677E-01     -0.21966157E-02     -0.54780415E-02
      47     -0.25427895E-01     -0.26983677E-01     -0.22122982E-02     -0.54780415E-02
      48     -0.25485240E-01     -0.26983677E-01     -0.22266734E-02     -0.54780415E-02
      49     -0.25535665E-01     -0.26983677E-01     -0.22410277E-02     -0.54780415E-02
      50     -0.25586682E-01     -0.26983677E-01     -0.22573371E-02     -0.54780415E-02
      51     -0.25639886E-01     -0.26983677E-01     -0.22724679E-02     -0.54780415E-02
      52     -0.25681377E-01     -0.26983677E-01     -0.22872382E-02     -0.54780415E-02
      53     -0.25721724E-01     -0.26983677E-01     -0.23027796E-02     -0.54780415E-02
      54     -0.25764696E-01     -0.26983677E-01     -0.23179443E-02     -0.54780415E-02
      55     -0.25803350E-01     -0.26983677E-01     -0.23330904E-02     -0.54780415E-02
      56     -0.25844458E-01     -0.26983677E-01     -0.23489163E-02     -0.54780415E-02
      57     -0.25882818E-01     -0.26983677E-01     -0.23645901E-02     -0.54780415E-02
      58     -0.25920332E-01     -0.26983677E-01     -0.23786020E-02     -0.54780415E-02
      59     -0.25949925E-01     -0.26983677E-01     -0.23933710E-02     -0.54780415E-02
      60     -0.25982333E-01     -0.26983677E-01     -0.24096443E-02     -0.54780415E-02
      61     -0.26015529E-01     -0.26983677E-01     -0.24241168E-02     -0.54780415E-02
      62     -0.26043908E-01     -0.26983677E-01     -0.24385638E-02     -0.54780415E-02
      63     -0.26070968E-01     -0.26983677E-01     -0.24531069E-02     -0.54780415E-02
      64     -0.26097693E-01     -0.26983677E-01     -0.24682267E-02     -0.54780415E-02
      65     -0.26121719E-01     -0.26983677E-01     -0.24830369E-02     -0.54780415E-02
      66     -0.26147039E-01     -0.26983677E-01     -0.24983149E-02     -0.54780415E-02
      67     -0.26170382E-01     -0.26983677E-01     -0.25119802E-02     -0.54780415E-02
      68     -0.26193747E-01     -0.26983677E-01     -0.25275122E-02     -0.54780415E-02
      69     -0.26215128E-01     -0.26983677E-01     -0.25414044E-02     -0.54780415E-02
      70     -0.26235603E-01     -0.26983677E-01     -0.25551806E-02     -0.54780415E-02
      71     -0.26256057E-01     -0.26983677E-01     -0.25687190E-02     -0.54780415E-02
      72     -0.26276206E-01     -0.26983677E-01     -0.25822756E-02     -0.54780415E-02
      73     -0.26296477E-01     -0.26983677E-01     -0.25968535E-02     -0.54780415E-02
      74     -0.26312823E-01     -0.26983677E-01     -0.26104253E-02     -0.54780415E-02
      75     -0.26330074E-01     -0.26983677E-01     -0.26243385E-02     -0.54780415E-02
      76     -0.26346005E-01     -0.26983677E-01     -0.26372762E-02     -0.54780415E-02
      77     -0.26360279E-01     -0.26983677E-01     -0.26504272E-02     -0.54780415E-02
      78     -0.26373845E-01     -0.26983677E-01     -0.26635230E-02     -0.54780415E-02
      79     -0.26386429E-01     -0.26983677E-01     -0.26762271E-02     -0.54780415E-02
      80     -0.26398861E-01     -0.26983677E-01     -0.26887726E-02     -0.54780415E-02
      81     -0.26409789E-01     -0.26983677E-01     -0.27012822E-02     -0.54780415E-02
      82     -0.26421343E-01     -0.26983677E-01     -0.27143486E-02     -0.54780415E-02
      83     -0.26432319E-01     -0.26983677E-01     -0.27274317E-02     -0.54780415E-02
      84     -0.26443114E-01     -0.26983677E-01     -0.27412041E-02     -0.54780415E-02
      85     -0.26455348E-01     -0.26983677E-01     -0.27554162E-02     -0.54780415E-02
      86     -0.26466724E-01     -0.26983677E-01     -0.27697401E-02     -0.54780415E-02
      87     -0.26477590E-01     -0.26983677E-01     -0.27833778E-02     -0.54780415E-02
      88     -0.26488345E-01     -0.26983677E-01     -0.27969049E-02     -0.54780415E-02
      89     -0.26497725E-01     -0.26983677E-01     -0.28103274E-02     -0.54780415E-02
      90     -0.26506866E-01     -0.26983677E-01     -0.28241809E-02     -0.54780415E-02
      91     -0.26517345E-01     -0.26983677E-01     -0.28386546E-02     -0.54780415E-02
      92     -0.26525518E-01     -0.26983677E-01     -0.28517912E-02     -0.54780415E-02
      93     -0.26533092E-01     -0.26983677E-01     -0.28650141E-02     -0.54780415E-02
      94     -0.26540839E-01     -0.26983677E-01     -0.28778453E-02     -0.54780415E-02
      95     -0.26548120E-01     -0.26983677E-01     -0.28908381E-02     -0.54780415E-02
      96     -0.26555621E-01     -0.26983677E-01     -0.29042808E-02     -0.54780415E-02
      97     -0.26561554E-01     -0.26983677E-01     -0.29172248E-02     -0.54780415E-02
      98     -0.26568134E-01     -0.26983677E-01     -0.29306434E-02     -0.54780415E-02
      99     -0.26573917E-01     -0.26983677E-01     -0.29435815E-02     -0.54780415E-02
     100     -0.26580025E-01     -0.26983677E-01     -0.29561245E-02     -0.54780415E-02
